Vc,f,ap,T,Kp,Ra,Rt,Fr,Tpº,RD,OEE_P,OEE_I,MTTc,MPROD,Cp,MO,ROI,TIR,TIRM,VPL,C_ENER,y
267.61,0.16,0.24,23.5,1.15,1.16,4.92,228.39,521.23,91.69,0.27372510076936923,0.9883521233715162,108.48882004099252,300.5230472049655,164.94744560029935,0.018169966664884896,0.2620506428448896,3.2275390591538584,0.4905805051843138,63210028.061453596,106305.89068416035,CC650W
162.5,0.05,0.24,37.5,2.7,0.31,1.87,330.49,493.64,88.66,0.5353134573512338,0.9857249744706337,212.16733568410234,125.99010432547647,166.44425442616455,0.009260390320449246,0.05601566249666614,0.7527446958582961,0.2903855022511375,12273040.909753172,108681.21544329892,CC650W
162.5,0.26,0.24,40.0,1.39,1.25,5.22,365.23,532.86,87.37,0.2755132138885559,0.993112169652786,109.19752480301518,302.4862182909008,164.81688763314267,0.018947097421769768,0.2751188538457752,3.3843586986907774,0.49764703816076944,66440815.837018676,106322.79648102124,CC650W
162.5,0.16,0.09,49.5,1.42,0.91,4.56,335.93,549.87,88.32,0.3649392582480087,0.9926274897323634,144.6408436883548,243.0938549384114,165.0272815289873,0.017694752803647143,0.20659444085901799,2.562054769196927,0.45667728827923776,49499871.44988075,107136.0533916124,CC650W
162.5,0.16,0.39,46.0,1.81,0.72,3.1,369.38,560.98,86.86,0.36466294667359395,0.9920725446375306,144.53132973955118,242.90979788159862,165.04773084083686,0.017573030709304358,0.20499751640111194,2.5428911633672233,0.4555884866225454,49105071.88498612,107133.2148973078,CC650W
162.5,0.16,0.24,42.0,1.81,0.31,1.64,341.43,493.75,88.77,0.3642914325697704,0.9913263944626246,144.38408300682875,242.6623243812248,165.07207525970546,0.01742812345413436,0.2030999796006315,2.520120085322748,0.4542851209045906,48635953.4495509,107129.84207189063,CC650W
162.5,0.16,0.24,42.5,1.79,0.32,1.87,338.76,463.65,86.64,0.36434165195667007,0.9914272552480783,144.40398707120795,242.69577659026552,165.07544828159686,0.017408045942875663,0.20283737279535496,2.516968713119667,0.4541039127327548,48571030.49596368,107129.37529469436,CC650W
162.5,0.16,0.24,41.5,1.83,0.35,1.89,339.28,467.83,87.91,0.3642400174236212,0.9912231321102742,144.363705012548,242.6280756513412,165.06878160303503,0.017447728553363077,0.20335647897376177,2.523198165646779,0.4544619187619023,48699366.49354655,107130.29799327513,CC650W
162.5,0.16,0.24,42.0,1.79,0.32,1.86,340.55,461.45,86.82,0.3642914325697704,0.9913263944626246,144.38408300682875,242.6623243812248,165.07890357231494,0.017387478736220485,0.20256843779624198,2.513741399772767,0.4539181269910168,48504543.05499024,107128.89726928777,CC650W
162.5,0.16,0.24,43.0,1.77,0.34,1.87,337.23,465.66,86.81,0.3671057817874096,0.9914626562375022,145.49952848459736,240.89325908045922,165.08084903051497,0.017375898627887278,0.20097402252124744,2.494607849470968,0.4528122617241576,48110363.82270849,107154.71028472151,CC650W
100.0,0.1,0.15,66.0,3.66,0.62,3.0,346.87,465.55,67.35,0.5299059453354626,0.9919711220403717,210.02411024990002,133.6881669318269,166.0113815647617,0.011837014495466045,0.07586631649403376,0.9924298119624172,0.32582900626091305,17180617.797463436,108625.16494577944,CBN7025
225.0,0.1,0.15,33.0,2.33,0.64,3.0,242.23,627.18,89.5,0.3917228452016543,0.988129610751465,155.2563105815959,222.4302443862406,165.33089449223647,0.01588753278430673,0.16938767142586186,2.1155532673847097,0.429170981303455,40301429.83880158,107372.12820353439,CBN7025
100.0,0.22,0.15,54.0,3.47,2.14,7.26,438.69,443.28,74.49,0.39418076532603663,0.992700356197666,156.23048815354576,223.8259142600943,165.14918946717458,0.016969110314437163,0.1821865549180148,2.2691493516543826,0.4391749144861108,43465633.135222785,107396.99508074904,CBN7025
225.0,0.22,0.15,30.0,2.17,2.15,7.42,247.78,611.33,90.93,0.24936454226517676,0.9916878485911608,98.83370167504413,318.81839250014235,164.82630303165567,0.018891053383002187,0.2888104447611855,3.5486587110238546,0.5047422260125809,69825718.67907967,106083.11540818014,CBN7025
100.0,0.1,0.33,63.0,5.2,0.65,3.02,460.97,446.29,68.57,0.5296324235215514,0.9915931361345787,209.91570200102814,133.61916104457555,165.997415749298,0.011920144349416559,0.07642368155484454,0.9991409864785389,0.3267099575004518,17318412.345230788,108626.70917598996,CBN7025
225.0,0.1,0.33,31.5,3.01,0.62,2.84,244.27,538.57,91.87,0.39142398028538117,0.9875738418957022,155.13785779072288,222.26054124745403,165.3938389765592,0.015512863234766536,0.16499543664813407,2.062842232686323,0.425587548080741,39215559.827494115,107363.59455581562,CBN7025
100.0,0.22,0.33,53.0,4.61,1.93,6.78,458.47,467.49,74.77,0.3941074453557662,0.9925640104649854,156.20142835216944,223.78428130683307,165.14481371350988,0.01699515646720311,0.1824969845718104,2.2728746955571375,0.4394099303714078,43542379.09001235,107397.59821274015,CBN7025
225.0,0.22,0.33,31.5,1.79,2.39,8.28,251.65,568.82,92.29,0.24949793831021944,0.9920794305298343,98.88657216256658,318.9889424598922,164.82630303165567,0.018891053383002187,0.2888104447611855,3.5486587110238546,0.5047422260125809,69825718.67907967,106083.11540818014,CBN7025
57.39,0.16,0.24,60.5,5.51,0.67,2.9,498.39,402.38,79.83,0.5392665287824854,0.9910865036564878,213.73410487665652,126.92048983174378,166.13908886971316,0.011076851965992993,0.06745047463099911,0.8909999049228802,0.3118415748205532,15100011.7366692,108713.63766301429,CBN7025
267.61,0.16,0.24,25.5,1.87,1.17,4.62,229.99,504.39,99.27,0.27406329741649554,0.989252419709157,108.62286165824068,300.89435362393544,164.94744560029935,0.018169966664884896,0.2620506428448896,3.2275390591538584,0.4905805051843138,63210028.061453596,106305.89068416035,CBN7025
162.5,0.05,0.24,40.0,4.32,0.31,1.84,330.76,462.39,83.52,0.5359593652816608,0.9866010158679585,212.4233362811618,126.14212368240014,166.44425442616455,0.009260390320449246,0.05601566249666614,0.7527446958582961,0.2903855022511375,12273040.909753172,108681.21544329892,CBN7025
162.5,0.26,0.24,41.5,2.58,2.14,7.44,365.33,502.77,85.87,0.2756058960065412,0.9933588940721315,109.23425864142038,302.5879740759567,164.81688763314267,0.018947097421769768,0.2751188538457752,3.3843586986907774,0.49764703816076944,66440815.837018676,106322.79648102124,CBN7025
162.5,0.16,0.09,51.5,2.28,1.2,4.56,336.28,523.72,84.59,0.36508044975424064,0.992911059228073,144.69680384643985,243.1879056242687,165.0272815289873,0.017694752803647143,0.20659444085901799,2.562054769196927,0.45667728827923776,49499871.44988075,107136.0533916124,CBN7025
162.5,0.16,0.39,48.5,3.46,0.7,3.1,368.76,545.49,85.66,0.36486434012138313,0.992477023915023,144.61115047010608,243.0439503699262,165.04773084083686,0.017573030709304358,0.20499751640111194,2.5428911633672233,0.4555884866225454,49105071.88498612,107133.2148973078,CBN7025
162.5,0.16,0.24,43.5,3.47,0.81,3.94,343.84,475.67,86.49,0.3644386665185529,0.9916220996202632,144.44243804013948,242.76040006746132,165.07207525970546,0.01742812345413436,0.2030999796006315,2.520120085322748,0.4542851209045906,48635953.4495509,107129.84207189063,CBN7025
162.5,0.16,0.24,44.5,3.42,0.82,3.15,342.92,437.34,83.91,0.36453136912166684,0.9918082838399626,144.47917999766656,242.82215125658246,165.07544828159686,0.017408045942875663,0.20283737279535496,2.516968713119667,0.4541039127327548,48571030.49596368,107129.37529469436,CBN7025
162.5,0.16,0.24,42.5,3.53,0.83,3.32,341.33,537.92,84.77,0.36434165195667007,0.9914272552480783,144.40398707120795,242.69577659026552,165.06878160303503,0.017447728553363077,0.20335647897376177,2.523198165646779,0.4544619187619023,48699366.49354655,107130.29799327513,CBN7025
162.5,0.16,0.24,43.25,3.41,0.81,3.96,340.28,458.48,85.84,0.36441482867465874,0.9915742236144588,144.4329900956538,242.74452116916606,165.07890357231494,0.017387478736220485,0.20256843779624198,2.513741399772767,0.4539181269910168,48504543.05499024,107128.89726928777,CBN7025
162.5,0.16,0.24,44.0,3.36,0.83,3.82,343.76,447.38,86.59,0.36720202209410147,0.9916544994978613,145.53767258349086,240.95641156207097,165.08084903051497,0.017375898627887278,0.20097402252124744,2.494607849470968,0.4528122617241576,48110363.82270849,107154.71028472151,CBN7025
100.0,0.1,0.15,70.0,7.0,0.13,1.08,342.44,496.8,65.5,0.5302345446613644,0.992425220790552,210.15434804334012,133.77106813707204,166.0113815647617,0.011837014495466045,0.07586631649403376,0.9924298119624172,0.32582900626091305,17180617.797463436,108625.16494577944,CBN7025W
225.0,0.1,0.15,35.0,4.57,0.09,0.76,238.62,659.2,88.3,0.392082086083352,0.9887976546833327,155.39869291794844,222.6342305414734,165.33089449223647,0.01588753278430673,0.16938767142586186,2.1155532673847097,0.429170981303455,40301429.83880158,107372.12820353439,CBN7025W
100.0,0.22,0.15,57.0,7.75,0.52,3.17,434.35,477.65,70.87,0.3943854337171523,0.9930809573032078,156.3116068824801,223.94213020412627,165.14918946717458,0.016969110314437163,0.1821865549180148,2.2691493516543826,0.4391749144861108,43465633.135222785,107396.99508074904,CBN7025W
225.0,0.22,0.15,32.5,4.7,0.26,1.34,243.65,643.56,89.87,0.2495800991446096,0.992320612334012,98.91913597184652,319.0939870059564,164.82630303165567,0.018891053383002187,0.2888104447611855,3.5486587110238546,0.5047422260125809,69825718.67907967,106083.11540818014,CBN7025W
100.0,0.1,0.33,67.0,11.3,0.14,1.2,446.41,487.43,66.76,0.5299917342142787,0.9920896756087421,210.05811200644055,133.70981031600294,165.997415749298,0.011920144349416559,0.07642368155484454,0.9991409864785389,0.3267099575004518,17318412.345230788,108626.70917598996,CBN7025W
225.0,0.1,0.33,33.0,6.47,0.12,1.36,246.74,564.32,89.9,0.3917228452016543,0.988129610751465,155.2563105815959,222.4302443862406,165.3938389765592,0.015512863234766536,0.16499543664813407,2.062842232686323,0.425587548080741,39215559.827494115,107363.59455581562,CBN7025W
100.0,0.22,0.33,55.0,10.94,0.48,2.3,454.53,499.8,72.54,0.39425144493115855,0.9928317919103427,156.25850146668034,223.8660479465335,165.14481371350988,0.01699515646720311,0.1824969845718104,2.2728746955571375,0.4394099303714078,43542379.09001235,107397.59821274015,CBN7025W
225.0,0.22,0.33,31.5,3.65,0.45,2.4,248.45,599.1,90.5,0.24949793831021944,0.9920794305298343,98.88657216256658,318.9889424598922,164.82630303165567,0.018891053383002187,0.2888104447611855,3.5486587110238546,0.5047422260125809,69825718.67907967,106083.11540818014,CBN7025W
57.39,0.16,0.24,63.0,11.99,0.29,2.04,497.71,433.55,78.49,0.5395243035503466,0.9914361221658674,213.83627190599728,126.98115908907204,166.13908886971316,0.011076851965992993,0.06745047463099911,0.8909999049228802,0.3118415748205532,15100011.7366692,108713.63766301429,CBN7025W
267.61,0.16,0.24,28.25,3.8,0.15,1.08,226.56,535.1,98.79,0.27445115460394104,0.9902849148812765,108.77658584536164,301.3201823971238,164.94744560029935,0.018169966664884896,0.2620506428448896,3.2275390591538584,0.4905805051843138,63210028.061453596,106305.89068416035,CBN7025W
162.5,0.05,0.24,42.5,8.67,0.12,0.66,325.65,503.22,81.34,0.5365305798471051,0.987375751062421,212.6497327425061,126.2765633862863,166.44425442616455,0.009260390320449246,0.05601566249666614,0.7527446958582961,0.2903855022511375,12273040.909753172,108681.21544329892,CBN7025W
162.5,0.26,0.24,44.5,5.79,0.54,2.36,362.56,543.28,83.46,0.27577267245481135,0.9938028612931503,109.30035919278599,302.77107809636016,164.81688763314267,0.018947097421769768,0.2751188538457752,3.3843586986907774,0.49764703816076944,66440815.837018676,106322.79648102124,CBN7025W
162.5,0.16,0.09,54.5,4.59,0.15,1.12,332.67,562.54,82.31,0.36527298289400084,0.9932977434331376,144.7731128626487,243.31615607167842,165.0272815289873,0.017694752803647143,0.20659444085901799,2.562054769196927,0.45667728827923776,49499871.44988075,107136.0533916124,CBN7025W
162.5,0.16,0.39,51.5,7.88,0.15,1.96,365.98,574.29,83.57,0.36508044975424064,0.992911059228073,144.69680384643985,243.1879056242687,165.04773084083686,0.017573030709304358,0.20499751640111194,2.5428911633672233,0.4555884866225454,49105071.88498612,107133.2148973078,CBN7025W
162.5,0.16,0.24,46.5,7.92,0.15,1.08,338.75,506.54,84.56,0.36470493942623733,0.9921568830230917,144.54797324126787,242.93777015339137,165.07207525970546,0.01742812345413436,0.2030999796006315,2.520120085322748,0.4542851209045906,48635953.4495509,107129.84207189063,CBN7025W
162.5,0.16,0.24,45.5,7.77,0.16,1.08,336.93,478.98,83.45,0.3646200409935042,0.9919863727254175,144.5143244061239,242.88121748928387,165.07544828159686,0.017408045942875663,0.20283737279535496,2.516968713119667,0.4541039127327548,48571030.49596368,107129.37529469436,CBN7025W
162.5,0.16,0.24,47.5,8.09,0.14,1.07,337.77,576.89,85.36,0.3647863002700897,0.9923202884153665,144.5802199805047,242.99196635378934,165.06878160303503,0.017447728553363077,0.20335647897376177,2.523198165646779,0.4544619187619023,48699366.49354655,107130.29799327513,CBN7025W
162.5,0.16,0.24,47.0,7.75,0.17,1.07,335.69,498.65,84.66,0.3647460480819919,0.9922394457854895,144.5642663380418,242.96515350931392,165.07890357231494,0.017387478736220485,0.20256843779624198,2.513741399772767,0.4539181269910168,48504543.05499024,107128.89726928777,CBN7025W
162.5,0.16,0.24,46.5,7.72,0.16,1.09,339.13,503.21,86.78,0.3674247064156817,0.9920983934104154,145.62593178669135,241.10253607068105,165.08084903051497,0.017375898627887278,0.20097402252124744,2.494607849470968,0.4528122617241576,48110363.82270849,107154.71028472151,CBN7025W
100.0,0.1,0.15,59.5,2.99,0.14,1.18,137.92,446.5,68.48,0.5292788729904507,0.991104556756463,209.77557499098717,133.5299649847149,166.0113815647617,0.011837014495466045,0.07586631649403376,0.9924298119624172,0.32582900626091305,17180617.797463436,108625.16494577944,CC670
225.0,0.1,0.15,35.5,1.87,0.13,1.09,129.22,619.27,93.19,0.3921656660161292,0.9889530798305316,155.43181917586423,222.68168936370228,165.33089449223647,0.01588753278430673,0.16938767142586186,2.1155532673847097,0.429170981303455,40301429.83880158,107372.12820353439,CC670
100.0,0.22,0.15,50.5,2.6,0.52,2.82,198.86,437.64,78.36,0.3939115753278616,0.9921997707855869,156.12379678623327,223.67306129832855,165.14918946717458,0.016969110314437163,0.1821865549180148,2.2691493516543826,0.4391749144861108,43465633.135222785,107396.99508074904,CC670
225.0,0.22,0.15,31.0,1.65,0.71,3.52,182.79,603.51,93.75,0.24945489173701202,0.9919530680084835,98.86951098724523,318.93390641046847,164.82630303165567,0.018891053383002187,0.2888104447611855,3.5486587110238546,0.5047422260125809,69825718.67907967,106083.11540818014,CC670
100.0,0.1,0.33,60.0,3.97,0.33,2.44,207.89,447.46,73.83,0.5293318754759647,0.9911778020754006,209.79658211491002,133.54333680134312,165.997415749298,0.011920144349416559,0.07642368155484454,0.9991409864785389,0.3267099575004518,17318412.345230788,108626.70917598996,CC670
225.0,0.1,0.33,29.5,2.31,0.11,0.66,191.19,524.35,94.29,0.39097906205937893,0.9867464724725635,154.96151790366818,222.00790530611494,165.3938389765592,0.015512863234766536,0.16499543664813407,2.062842232686323,0.425587548080741,39215559.827494115,107363.59455581562,CC670
100.0,0.22,0.33,50.5,3.33,0.1,1.14,317.9,459.86,77.83,0.3939115753278616,0.9921997707855869,156.12379678623327,223.67306129832855,165.14481371350988,0.01699515646720311,0.1824969845718104,2.2728746955571375,0.4394099303714078,43542379.09001235,107397.59821274015,CC670
225.0,0.22,0.33,29.5,1.41,0.54,2.23,298.73,559.19,96.36,0.24931709673144928,0.9915485729921543,98.81489700584922,318.757732276933,164.82630303165567,0.018891053383002187,0.2888104447611855,3.5486587110238546,0.5047422260125809,69825718.67907967,106083.11540818014,CC670
57.39,0.16,0.24,59.0,4.2,0.22,1.74,397.71,393.57,82.22,0.539101507588087,0.9908626863120664,213.66870000654518,126.88165083524062,166.13908886971316,0.011076851965992993,0.06745047463099911,0.8909999049228802,0.3118415748205532,15100011.7366692,108713.63766301429,CC670
267.61,0.16,0.24,28.0,1.48,0.29,1.42,222.56,495.14,97.45,0.2744190013738275,0.9901993213795062,108.76384216206148,301.2848813353503,164.94744560029935,0.018169966664884896,0.2620506428448896,3.2275390591538584,0.4905805051843138,63210028.061453596,106305.89068416035,CC670
162.5,0.05,0.24,38.0,3.44,0.13,1.18,152.65,463.29,84.28,0.5354493085594229,0.9859092287221204,212.22117925648988,126.02207794328378,166.44425442616455,0.009260390320449246,0.05601566249666614,0.7527446958582961,0.2903855022511375,12273040.909753172,108681.21544329892,CC670
162.5,0.26,0.24,40.0,1.94,0.49,2.6,163.46,503.23,86.63,0.2755132138885559,0.993112169652786,109.19752480301518,302.4862182909008,164.81688763314267,0.018947097421769768,0.2751188538457752,3.3843586986907774,0.49764703816076944,66440815.837018676,106322.79648102124,CC670
162.5,0.16,0.09,49.25,1.81,0.22,1.48,198.17,522.56,87.78,0.3649208110829748,0.992590440384102,144.63353229761273,243.08156688674407,165.0272815289873,0.017694752803647143,0.20659444085901799,2.562054769196927,0.45667728827923776,49499871.44988075,107136.0533916124,CC670
162.5,0.16,0.39,48.0,2.56,0.12,0.92,221.96,524.28,86.85,0.36482572248036377,0.9923994641149924,144.5958446676963,243.01822633226274,165.04773084083686,0.017573030709304358,0.20499751640111194,2.5428911633672233,0.4555884866225454,49105071.88498612,107133.2148973078,CC670
162.5,0.16,0.24,44.5,2.57,0.13,0.98,218.75,466.52,87.57,0.36453136912166684,0.9918082838399626,144.47917999766656,242.82215125658246,165.07207525970546,0.01742812345413436,0.2030999796006315,2.520120085322748,0.4542851209045906,48635953.4495509,107129.84207189063,CC670
162.5,0.16,0.24,44.0,2.54,0.15,0.97,219.93,398.94,84.87,0.36448553864573613,0.9917162377580515,144.4610154440993,242.7916225951249,165.07544828159686,0.017408045942875663,0.20283737279535496,2.516968713119667,0.4541039127327548,48571030.49596368,107129.37529469436,CC670
162.5,0.16,0.24,45.0,2.61,0.14,0.96,216.86,436.86,86.38,0.364576192288075,0.9918983068380428,144.4969453119196,242.85200892759602,165.06878160303503,0.017447728553363077,0.20335647897376177,2.523198165646779,0.4544619187619023,48699366.49354655,107130.29799327513,CC670
162.5,0.16,0.24,45.5,2.53,0.14,0.98,217.59,458.69,83.56,0.3646200409935042,0.9919863727254175,144.5143244061239,242.88121748928387,165.07890357231494,0.017387478736220485,0.20256843779624198,2.513741399772767,0.4539181269910168,48504543.05499024,107128.89726928777,CC670
162.5,0.16,0.24,44.5,2.5,0.13,0.97,218.15,463.28,86.19,0.3672485383015438,0.9917472238583923,145.55610892142272,240.98693530036874,165.08084903051497,0.017375898627887278,0.20097402252124744,2.494607849470968,0.4528122617241576,48110363.82270849,107154.71028472151,CC670
